Username From;folcount;frcount;Tweet;Mention
PadukaYankMulia;1300;10;b'RT @holopiscom: Kasus Pembekuan Darah Lagi, Jerman Setop Penggunaan Vaksin AstraZeneca https://t.co/i5yQdfZ2yY via @holopiscom\n\n#VaksinPuli\xe2\x80\xa6';holopiscom
Mara_400;0;14;b'Pelaksanaan vaksinasi besok, eh baru diumumkan dadakan sm @PemkotMalang H-1 malem, dan pas mau daftar KUOTA SUDAH PENUH \xf0\x9f\xa4\xac. Padahal sy udh semingguan nyari2 info terus sampe gak tidur2. Indonesia oh indonesia. @jokowi #VaksinPulihkanNegeri #VaksinUntukIndonesia.\nVAKSINASI TAEK \xf0\x9f\x92\xa9 https://t.co/fIDxe6W0VP';PemkotMalang
Mara_400;0;14;b'Pelaksanaan vaksinasi besok, eh baru diumumkan dadakan sm @PemkotMalang H-1 malem, dan pas mau daftar KUOTA SUDAH PENUH \xf0\x9f\xa4\xac. Padahal sy udh semingguan nyari2 info terus sampe gak tidur2. Indonesia oh indonesia. @jokowi #VaksinPulihkanNegeri #VaksinUntukIndonesia.\nVAKSINASI TAEK \xf0\x9f\x92\xa9 https://t.co/fIDxe6W0VP';jokowi
muktiagungwbw;511;4;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';DesakuCawet
muktiagungwbw;511;4;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';DesakuCawet
muktiagungwbw;511;4;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';Taufik_PaCa
muktiagungwbw;511;4;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';kutsriyatun
muktiagungwbw;511;4;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';ganjarpranowo
Taufik_PaCa;300;463;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';DesakuCawet
Taufik_PaCa;300;463;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';DesakuCawet
Taufik_PaCa;300;463;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';Taufik_PaCa
Taufik_PaCa;300;463;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';kutsriyatun
Taufik_PaCa;300;463;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';ganjarpranowo
anakdesaid;5259;332;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';DesakuCawet
anakdesaid;5259;332;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';DesakuCawet
anakdesaid;5259;332;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';Taufik_PaCa
anakdesaid;5259;332;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';kutsriyatun
anakdesaid;5259;332;b'RT @DesakuCawet: Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiag\xe2\x80\xa6';ganjarpranowo
DesakuCawet;353;170;b'Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiagungwbw @puspindes @anakdesaid \n\n#Vaksin #VaksinPulihkanNegeri #VaksinUntukIndonesia https://t.co/yoyswnr75U';DesakuCawet
DesakuCawet;353;170;b'Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiagungwbw @puspindes @anakdesaid \n\n#Vaksin #VaksinPulihkanNegeri #VaksinUntukIndonesia https://t.co/yoyswnr75U';Taufik_PaCa
DesakuCawet;353;170;b'Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiagungwbw @puspindes @anakdesaid \n\n#Vaksin #VaksinPulihkanNegeri #VaksinUntukIndonesia https://t.co/yoyswnr75U';kutsriyatun
DesakuCawet;353;170;b'Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiagungwbw @puspindes @anakdesaid \n\n#Vaksin #VaksinPulihkanNegeri #VaksinUntukIndonesia https://t.co/yoyswnr75U';ganjarpranowo
DesakuCawet;353;170;b'Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiagungwbw @puspindes @anakdesaid \n\n#Vaksin #VaksinPulihkanNegeri #VaksinUntukIndonesia https://t.co/yoyswnr75U';muktiagungwbw
DesakuCawet;353;170;b'Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiagungwbw @puspindes @anakdesaid \n\n#Vaksin #VaksinPulihkanNegeri #VaksinUntukIndonesia https://t.co/yoyswnr75U';puspindes
DesakuCawet;353;170;b'Vaksinasi Lansia Desa Cawet Oleh PUSKESMAS CIKADU X PEMDES @DesakuCawet \n@Taufik_PaCa @kutsriyatun @ganjarpranowo @muktiagungwbw @puspindes @anakdesaid \n\n#Vaksin #VaksinPulihkanNegeri #VaksinUntukIndonesia https://t.co/yoyswnr75U';anakdesaid
MynaEve;3251;3339;b'\xf0\x9f\x8e\xac Presiden @jokowi saat meninjau pelaksanaan vaksinasi massal untuk petugas publik disektor perbankan dan pasar modal, 31 Maret 2021. \n@KemenkesRI\n@KemenBUMN\n#VaksinasiNasional\n#vaksinuntukkita\n#VaksinUntukIndonesia \n#VaksinPulihkanNegeri \n#vaksinmandiriatasipandemi https://t.co/MozTCTwCUs';jokowi
MynaEve;3251;3339;b'\xf0\x9f\x8e\xac Presiden @jokowi saat meninjau pelaksanaan vaksinasi massal untuk petugas publik disektor perbankan dan pasar modal, 31 Maret 2021. \n@KemenkesRI\n@KemenBUMN\n#VaksinasiNasional\n#vaksinuntukkita\n#VaksinUntukIndonesia \n#VaksinPulihkanNegeri \n#vaksinmandiriatasipandemi https://t.co/MozTCTwCUs';KemenkesRI
MynaEve;3251;3339;b'\xf0\x9f\x8e\xac Presiden @jokowi saat meninjau pelaksanaan vaksinasi massal untuk petugas publik disektor perbankan dan pasar modal, 31 Maret 2021. \n@KemenkesRI\n@KemenBUMN\n#VaksinasiNasional\n#vaksinuntukkita\n#VaksinUntukIndonesia \n#VaksinPulihkanNegeri \n#vaksinmandiriatasipandemi https://t.co/MozTCTwCUs';KemenBUMN
holopiscom;15;302;b'Kasus Pembekuan Darah Lagi, Jerman Setop Penggunaan Vaksin AstraZeneca https://t.co/i5yQdfZ2yY via @holopiscom\n\n#VaksinPulihkanNegeri #AstraZeneca #holopiscom';holopiscom
holopiscom;15;302;b'Kepala Dinas Kesehatan Gorontalo Utara : Saya Menolak AstraZeneca https://t.co/cjS6MAz567 via @holopiscom\n\n#VaksinPulihkanNegeri #AstraZeneca #holopiscom';holopiscom
2Mikeadamhalik;5300;5764;b'Presiden @jokowi meninjau pelaksanaan vaksinasi Covid-19 bagi pelaku perbankan dan pasar modal di Gedung Bursa Efek Indonesia (BEI), SCBD, Jakarta Selatan, Rabu (31/3/2021).\n\n#VaksinasiNasional \n#vaksinpulihkannegeri https://t.co/vCP28TeLUx';jokowi
sikecilmarmut;2965;0;b'RT @Mr_RonyRaj: Program Vaksinasi terus digencarkan pemerintah, Guru dan Tenaga Pendidik jd prioritas. Pembelajaran Tatap Muka Segera Dimul\xe2\x80\xa6';Mr_RonyRaj
sikecilmarmut;2965;0;"b'RT @kilas24com: #VaksinasiNasional #vaksinpulihkannegeri \nInilah Jadwal Vaksinasi Guru &amp; Tenaga Pendidik https://t.co/W0FjBnJrGX via @KILAS\xe2\x80\xa6'";kilas24com
sikecilmarmut;2965;0;b'RT @AditJarWo45: PPKM Mikro + Vaksinasi + 5M = Kunci Sukses Penanganan Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.co/oT\xe2\x80\xa6';AditJarWo45
sikecilmarmut;2965;0;b'RT @BudiNKRI45: PPKM Mikro + Vaksinasi + 5M = Kunci Sukses Penanganan Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.co/Ydn\xe2\x80\xa6';BudiNKRI45
sikecilmarmut;2965;0;b'RT @sayaunyil_: PPKM Mikro + Vaksinasi + 5M = Kunci Sukses Penanganan Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.co/NT1\xe2\x80\xa6';sayaunyil_
sikecilmarmut;2965;0;b'RT @pejuang_ri45: PPKM Mikro + Vaksinasi + 5M = Kunci Sukses Penanganan Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.co/r\xe2\x80\xa6';pejuang_ri45
sikecilmarmut;2965;0;b'RT @Milenial_Hero: PPKM Mikro + Vaksinasi + 5M = Kunci Sukses Penanganan Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.co/\xe2\x80\xa6';Milenial_Hero
sikecilmarmut;2965;0;b'RT @Milenial_Hero: Pelaksanaan PPKM Mikro terbukti berhasil turunkan kasus Covid-19 #VaksinasiNasional #VaksinDorongPemulihanRI https://t.c\xe2\x80\xa6';Milenial_Hero
sikecilmarmut;2965;0;b'RT @pejuang_ri45: Pelaksanaan PPKM Mikro terbukti berhasil turunkan kasus Covid-19 #VaksinasiNasional #VaksinDorongPemulihanRI https://t.co\xe2\x80\xa6';pejuang_ri45
sikecilmarmut;2965;0;b'RT @BudiNKRI45: Pelaksanaan PPKM Mikro terbukti berhasil turunkan kasus Covid-19 #VaksinasiNasional #VaksinDorongPemulihanRI https://t.co/D\xe2\x80\xa6';BudiNKRI45
sikecilmarmut;2965;0;b'RT @AditJarWo45: Pelaksanaan PPKM Mikro terbukti berhasil turunkan kasus Covid-19 #VaksinasiNasional #VaksinDorongPemulihanRI https://t.co/\xe2\x80\xa6';AditJarWo45
sikecilmarmut;2965;0;b'RT @sayaunyil_: Pelaksanaan PPKM Mikro terbukti berhasil turunkan kasus Covid-19 #VaksinasiNasional #VaksinDorongPemulihanRI https://t.co/R\xe2\x80\xa6';sayaunyil_
sikecilmarmut;2965;0;b'RT @sayaunyil_: Berbagai daerah memperpanjang PPKM Mikro karena dinilai efektif menekan kasus Covid-19 #VaksinasiNasional #VaksinDorongPemu\xe2\x80\xa6';sayaunyil_
sikecilmarmut;2965;0;b'RT @AditJarWo45: Berbagai daerah memperpanjang PPKM Mikro karena dinilai efektif menekan kasus Covid-19 #VaksinasiNasional #VaksinDorongPem\xe2\x80\xa6';AditJarWo45
sikecilmarmut;2965;0;b'RT @BudiNKRI45: Berbagai daerah memperpanjang PPKM Mikro karena dinilai efektif menekan kasus Covid-19 #VaksinasiNasional #VaksinDorongPemu\xe2\x80\xa6';BudiNKRI45
sikecilmarmut;2965;0;b'RT @pejuang_ri45: Berbagai daerah memperpanjang PPKM Mikro karena dinilai efektif menekan kasus Covid-19 #VaksinasiNasional #VaksinDorongPe\xe2\x80\xa6';pejuang_ri45
sikecilmarmut;2965;0;b'RT @Milenial_Hero: Berbagai daerah memperpanjang PPKM Mikro karena dinilai efektif menekan kasus Covid-19 #VaksinasiNasional #VaksinDorongP\xe2\x80\xa6';Milenial_Hero
sikecilmarmut;2965;0;b'RT @sayaunyil_: Tetap patuhi protokol kesehatan untuk menekan angka kasus Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.co\xe2\x80\xa6';sayaunyil_
sikecilmarmut;2965;0;b'RT @Milenial_Hero: Tetap patuhi protokol kesehatan untuk menekan angka kasus Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t\xe2\x80\xa6';Milenial_Hero
sikecilmarmut;2965;0;b'RT @pejuang_ri45: Tetap patuhi protokol kesehatan untuk menekan angka kasus Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.\xe2\x80\xa6';pejuang_ri45
sikecilmarmut;2965;0;b'RT @BudiNKRI45: Tetap patuhi protokol kesehatan untuk menekan angka kasus Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.co\xe2\x80\xa6';BudiNKRI45
sikecilmarmut;2965;0;b'RT @AditJarWo45: Tetap patuhi protokol kesehatan untuk menekan angka kasus Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.c\xe2\x80\xa6';AditJarWo45
sikecilmarmut;2965;0;b'RT @cutsarah: Keberhasilan Kementerian BUMN menjadi lokomotif hadirnya Sentra Vaksinasi Bersama, Kunci sukses program #VaksinasiNasional\n#v\xe2\x80\xa6';cutsarah
JembzCoeey;4195;4113;b'RT @pejuang_ri45: Tetap patuhi protokol kesehatan untuk menekan angka kasus Covid-19 #VaksinDorongPemulihanRI #VaksinasiNasional https://t.\xe2\x80\xa6';pejuang_ri45
JembzCoeey;4195;4113;b'RT @pejuang_ri45: Berbagai daerah memperpanjang PPKM Mikro karena dinilai efektif menekan kasus Covid-19 #VaksinasiNasional #VaksinDorongPe\xe2\x80\xa6';pejuang_ri45
Abimanyu_well;0;176;b'@tvri_jogja segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/OpB2UAHYTJ';tvri_jogja
Abimanyu_well;0;176;b'@Jogja24Jam segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/gORbg1ocT4';Jogja24Jam
Abimanyu_well;0;176;b'@EventJogjakarta segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/G0V44X1spV';EventJogjakarta
Abimanyu_well;0;176;b'@kratonjogja segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/MwPCzI2vtM';kratonjogja
Abimanyu_well;0;176;b'@JogjaUpdate segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/SLx9a6iZoe';JogjaUpdate
Abimanyu_well;0;176;b'@125pantaijogja segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/UijAEL2xiM';125pantaijogja
Abimanyu_well;0;176;b'@bpjstk_diy segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/gdR6FNZSmF';bpjstk_diy
Abimanyu_well;0;176;b'@DIY segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/TMTZfsQI8O';DIY
Abimanyu_well;0;176;b'@pmi_diy segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/QIw0ph4sdz';pmi_diy
Abimanyu_well;0;176;b'@dishubdiy segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/Xm7VngzWvC';dishubdiy
Abimanyu_well;0;176;b'@TRCBPBDDIY segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/J6Ngos695J';TRCBPBDDIY
Abimanyu_well;0;176;b'@ombudsmanjogja segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/5X6EhKOXCF';ombudsmanjogja
Abimanyu_well;0;176;b'@RTMC_Jogja segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/bVVNYOCWLJ';RTMC_Jogja
Abimanyu_well;0;176;b'@poskopmidiy segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/uZPvus4FAd';poskopmidiy
Abimanyu_well;0;176;b'@kominfodiy segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/bdxsDBZofo';kominfodiy
Abimanyu_well;0;176;b'@humas_jogja segera daftar vaksinasi #VaksinDorongPemulihanRI https://t.co/Xk9W9pmJ9V';humas_jogja
DinsosDKI1;54455;5692;b'Sejumlah warga binaan Panti Sosial Bina Netra dan Rungu Wicara (PSBNRW) Cahaya Batin berkesempatan mengikuti vaksinasi gratis yang dikhususkan bagi penyandang disabilitas, Senin (5/4).\n#JAKI #dinsosdki #VaksinUntukKita \n@aniesbaswedan \n@ArizaPatria \n@DKIJakarta https://t.co/c6BW8128ID';aniesbaswedan
DinsosDKI1;54455;5692;b'Sejumlah warga binaan Panti Sosial Bina Netra dan Rungu Wicara (PSBNRW) Cahaya Batin berkesempatan mengikuti vaksinasi gratis yang dikhususkan bagi penyandang disabilitas, Senin (5/4).\n#JAKI #dinsosdki #VaksinUntukKita \n@aniesbaswedan \n@ArizaPatria \n@DKIJakarta https://t.co/c6BW8128ID';ArizaPatria
DinsosDKI1;54455;5692;b'Sejumlah warga binaan Panti Sosial Bina Netra dan Rungu Wicara (PSBNRW) Cahaya Batin berkesempatan mengikuti vaksinasi gratis yang dikhususkan bagi penyandang disabilitas, Senin (5/4).\n#JAKI #dinsosdki #VaksinUntukKita \n@aniesbaswedan \n@ArizaPatria \n@DKIJakarta https://t.co/c6BW8128ID';DKIJakarta
4jcNouble;502;886;b'RT @KrisyantoOni: Yang perkasa-perkasa kok malah ketakutan ya sama jarum suntik\nPadahal kalo nyuntik juaranya \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\n\nMakin bangga deh jadi man\xe2\x80\xa6';KrisyantoOni
holopiscom;212;302;b'Target Vaksinasi Lansia Molor Hingga Akhir Juni 2021 https://t.co/b3judxe5Rt via @holopiscom @KemenkesRI \n\n#VaksinUntukKita #VaksinasiNasional #holopiscom';holopiscom
holopiscom;212;302;b'Target Vaksinasi Lansia Molor Hingga Akhir Juni 2021 https://t.co/b3judxe5Rt via @holopiscom @KemenkesRI \n\n#VaksinUntukKita #VaksinasiNasional #holopiscom';KemenkesRI
NellaDitaApril1;0;2;b'@KuliMembangun Tuk ah biar jadi anak baik kita bsntu lansia vaksinasi #VaksinUntukKita #UpayaLawanPandemi';KuliMembangun
NellaDitaApril1;0;2;b'RT @KuliMembangun: Mari kita menjadi anak yang berbakti kepada orang tua, lindungi diri dan orang tua kita dengan mengajak mereka untuk mau\xe2\x80\xa6';KuliMembangun
NellaDitaApril1;0;2;b'@mcfinkel Setuju sama abang ini emg kudu gitu #VaksinUntukKita #UpayaLawanPandemi';mcfinkel
NellaDitaApril1;0;2;b'RT @mcfinkel: Tetap waspada terhadap penipuan yang masih sering digunakan banyak orang dimasa pandemi ini, jika kamu menerima pesan seperti\xe2\x80\xa6';mcfinkel
NellaDitaApril1;0;2;b'@ontynad Hati hati selalu pokoknya #VaksinUntukKita #UpayaLawanPandemi';ontynad
NellaDitaApril1;0;2;b'RT @ontynad: Hati-hati untuk kalian yg menerima pesan singkat dengan modus meminta data untuk vaksin jangan di kasih ya. Mohon untuk selalu\xe2\x80\xa6';ontynad
NellaDitaApril1;0;2;b'@Vaksin_Kita Sepakat harus daftarkan ortu kita nih #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Kita
NellaDitaApril1;0;2;b'RT @Vaksin_Kita: Ayo bantu daftarkan orang tua kita yang lansia agar segera mendapatkan vaksinasi. \nDampingi mereka. \n\n#VaksinUntukKita\n#Up\xe2\x80\xa6';Vaksin_Kita
NellaDitaApril1;0;2;b'@VaksinBersama Wajib buat kita zemua #VaksinUntukKita #UpayaLawanPandemi';VaksinBersama
NellaDitaApril1;0;2;b'RT @VaksinBersama: Ingat ya teman teman, disiplin protokol kesehatan dan mau divaksinasi adalah kunci untuk mengakhiri pandemi ini. \n\n#Vaks\xe2\x80\xa6';VaksinBersama
GaluhGultom;0;0;b'@KuliMembangun Bantu landia vaksinasi #VaksinUntukKita #UpayaLawanPandemi';KuliMembangun
GaluhGultom;0;0;b'RT @KuliMembangun: Mari kita menjadi anak yang berbakti kepada orang tua, lindungi diri dan orang tua kita dengan mengajak mereka untuk mau\xe2\x80\xa6';KuliMembangun
GaluhGultom;0;0;b'@mcfinkel Iyaaa nih tiati dah ya #VaksinUntukKita #UpayaLawanPandemi';mcfinkel
GaluhGultom;0;0;b'RT @mcfinkel: Tetap waspada terhadap penipuan yang masih sering digunakan banyak orang dimasa pandemi ini, jika kamu menerima pesan seperti\xe2\x80\xa6';mcfinkel
GaluhGultom;0;0;b'RT @ontynad: Hati-hati untuk kalian yg menerima pesan singkat dengan modus meminta data untuk vaksin jangan di kasih ya. Mohon untuk selalu\xe2\x80\xa6';ontynad
GaluhGultom;0;0;b'RT @Vaksin_Update: Kunci untuk mengakhiri pandemi adalah disiplin protokol kesehatan dan 5M. Ini cara ampuh untuk keluar dari pandemi.\n\n#Va\xe2\x80\xa6';Vaksin_Update
GaluhGultom;0;0;b'@Vaksin_Kita Daftrakan dan antarkan vaksinasi lansia #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Kita
GaluhGultom;0;0;b'RT @Vaksin_Kita: Ayo bantu daftarkan orang tua kita yang lansia agar segera mendapatkan vaksinasi. \nDampingi mereka. \n\n#VaksinUntukKita\n#Up\xe2\x80\xa6';Vaksin_Kita
GaluhGultom;0;0;b'@VaksinBersama Yuhhuu kita harus yakin deh #VaksinUntukKita #UpayaLawanPandemi';VaksinBersama
GaluhGultom;0;0;b'RT @VaksinBersama: Ingat ya teman teman, disiplin protokol kesehatan dan mau divaksinasi adalah kunci untuk mengakhiri pandemi ini. \n\n#Vaks\xe2\x80\xa6';VaksinBersama
TeaNadiya;0;1;b'@KuliMembangun Anak berbakti akan membantu org tua hehehe #VaksinUntukKita #UpayaLawanPandemi';KuliMembangun
TeaNadiya;0;1;b'RT @KuliMembangun: Mari kita menjadi anak yang berbakti kepada orang tua, lindungi diri dan orang tua kita dengan mengajak mereka untuk mau\xe2\x80\xa6';KuliMembangun
TeaNadiya;0;1;b'@mcfinkel Jangan langsung respon bener nih #VaksinUntukKita #UpayaLawanPandemi';mcfinkel
TeaNadiya;0;1;b'RT @mcfinkel: Tetap waspada terhadap penipuan yang masih sering digunakan banyak orang dimasa pandemi ini, jika kamu menerima pesan seperti\xe2\x80\xa6';mcfinkel
TeaNadiya;0;1;b'@ontynad Berhati hati selalu pokoknya #VaksinUntukKita #UpayaLawanPandemi';ontynad
TeaNadiya;0;1;b'RT @ontynad: Hati-hati untuk kalian yg menerima pesan singkat dengan modus meminta data untuk vaksin jangan di kasih ya. Mohon untuk selalu\xe2\x80\xa6';ontynad
TeaNadiya;0;1;b'@Vaksin_Update Audah sangat zeharusnys nih #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Update
TeaNadiya;0;1;b'RT @Vaksin_Update: Kunci untuk mengakhiri pandemi adalah disiplin protokol kesehatan dan 5M. Ini cara ampuh untuk keluar dari pandemi.\n\n#Va\xe2\x80\xa6';Vaksin_Update
TeaNadiya;0;1;b'@Vaksin_Kita Bantu selalu deh pokoknya #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Kita
TeaNadiya;0;1;b'RT @Vaksin_Kita: Ayo bantu daftarkan orang tua kita yang lansia agar segera mendapatkan vaksinasi. \nDampingi mereka. \n\n#VaksinUntukKita\n#Up\xe2\x80\xa6';Vaksin_Kita
TeaNadiya;0;1;b'@VaksinBersama Jaga diri kita bersama #VaksinUntukKita #UpayaLawanPandemi';VaksinBersama
TeaNadiya;0;1;b'RT @VaksinBersama: Ingat ya teman teman, disiplin protokol kesehatan dan mau divaksinasi adalah kunci untuk mengakhiri pandemi ini. \n\n#Vaks\xe2\x80\xa6';VaksinBersama
DeaIndiraRamad1;0;1;b'@KuliMembangun Heheheh siap siap #VaksinUntukKita #UpayaLawanPandemi';KuliMembangun
DeaIndiraRamad1;0;1;b'RT @KuliMembangun: Mari kita menjadi anak yang berbakti kepada orang tua, lindungi diri dan orang tua kita dengan mengajak mereka untuk mau\xe2\x80\xa6';KuliMembangun
DeaIndiraRamad1;0;1;b'@mcfinkel Sepakat kita harus waspada #VaksinUntukKita #UpayaLawanPandemi';mcfinkel
DeaIndiraRamad1;0;1;b'RT @mcfinkel: Tetap waspada terhadap penipuan yang masih sering digunakan banyak orang dimasa pandemi ini, jika kamu menerima pesan seperti\xe2\x80\xa6';mcfinkel
DeaIndiraRamad1;0;1;b'@ontynad Waspada selalu pokoknya #VaksinUntukKita #UpayaLawanPandemi';ontynad
DeaIndiraRamad1;0;1;b'RT @ontynad: Hati-hati untuk kalian yg menerima pesan singkat dengan modus meminta data untuk vaksin jangan di kasih ya. Mohon untuk selalu\xe2\x80\xa6';ontynad
DeaIndiraRamad1;0;1;b'@Vaksin_Update Sepakay zekali #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Update
DeaIndiraRamad1;0;1;b'RT @Vaksin_Update: Kunci untuk mengakhiri pandemi adalah disiplin protokol kesehatan dan 5M. Ini cara ampuh untuk keluar dari pandemi.\n\n#Va\xe2\x80\xa6';Vaksin_Update
DeaIndiraRamad1;0;1;b'@Vaksin_Kita Dahulukan vaksinasi lansia #VaksinUntukKita #UpayaLawanPandemi';Vaksin_Kita
DeaIndiraRamad1;0;1;b'RT @Vaksin_Kita: Ayo bantu daftarkan orang tua kita yang lansia agar segera mendapatkan vaksinasi. \nDampingi mereka. \n\n#VaksinUntukKita\n#Up\xe2\x80\xa6';Vaksin_Kita
DeaIndiraRamad1;0;1;b'@VaksinBersama Bener harus disiplin #VaksinUntukKita #UpayaLawanPandemi';VaksinBersama
DeaIndiraRamad1;0;1;b'RT @VaksinBersama: Ingat ya teman teman, disiplin protokol kesehatan dan mau divaksinasi adalah kunci untuk mengakhiri pandemi ini. \n\n#Vaks\xe2\x80\xa6';VaksinBersama
LusianaAstr;154;180;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 7 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
DekAy1e;117;177;b'RT @KemenkesRI: Update perkembangan vaksinasi COVID-19 di Indonesia, per tanggal 7 April 2021 pukul 09.00 WIB.\n\n#VaksinasiNasional https://\xe2\x80\xa6';KemenkesRI
